,_id,note,tight_contact,NO_ppm,O2_vol%,SO2_ppm,H2O_ppm,soot_supplier,soot_name,soot_surface_area,mass_soot,mass_catalyst,soot_to_catalyst_mass_ratio,total_mass_g,mass_silica_beads,ramp_rate_C_min,start_temp,gas_flow_ml_min,soot_oxidation_T_max,material_id,doi,has_NOx,has_soot,temperature,soot_oxidation_co2_concentration_%,soot_oxidation_conversion,soot_oxidation_co_concentration_ppm,no2_%_of_nox,NO2_ppm,soot_oxidation_co2_concentration_ppm,no2_ppm,nox_ppm,no_ppm,total_nox_conversion_%,soot_oxidation_co2_selectivity,soot_oxidation_cox_concentration_ppm,conversion_calculated_from,soot_oxidation_cox_concentration_%,n2_ppm,NOx_ppm,NOx_ppm__calculated_from,soot_oxidation_co2_concentration_ppm__calculated_from,soot_oxidation_co_concentration_ppm__calculated_from,soot_oxidation_cox_concentration_ppm__calculated_from,soot_oxidation_co2_concentration_%__calculated_from,soot_oxidation_cox_concentration_%__calculated_from,soot_oxidation_co2_selectivity__calculated_from,nox_ppm__calculated_from,no_ppm__calculated_from,no2_ppm__calculated_from,no2_%_of_nox__calculated_from,total_nox_conversion_%__calculated_from,mass_soot_remaining_mg,mass_soot_remaining_mg__calculated_from,mass_soot_converted_mg,mass_soot_converted_mg__calculated_from,NO_ppm__calculated_from,NO2_ppm__calculated_from,soot_oxidation_conversion__calculated_from,O2_fraction,no2_fraction_of_nox,total_nox_conversion,temperature_K,start_temp_K,ramp_rate_K_min,mass_soot_mg,F_total_mol_min,F_NO_in,F_NO2_in,F_NOx_in,NO_initial_ppm,NO2_initial_ppm,NOx_initial_ppm,S_NO2_initial,initial_NOx_source
0,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,350.0,0.0340788434428769,0.04373037739475876,43.93350143168511,,,340.788434428769,,,,,0.8858045322177297,384.7219358604541,,0.03847219358604541,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,4.7813481130262065,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),0.2186518869737938,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,623.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
1,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,400.0,0.14017256376161,0.12270135195745498,147.15586136159664,,,1401.7256376161,,,,,0.9049921756708157,1548.8814989776965,,0.15488814989776967,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,4.386493240212725,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),0.6135067597872749,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,673.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
2,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,450.0,0.3287129702762419,0.4023515089382969,249.83973674088637,,,3287.129702762419,,,,,0.9293633317974126,3536.9694395033057,,0.3536969439503306,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,2.988242455308515,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),2.0117575446914846,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,723.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
3,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,500.0,0.2963377690684955,0.8136092778881272,109.89785888285824,,,2963.3776906849553,,,,,0.9642408052547345,3073.2755495678134,,0.3073275549567813,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,0.931953610559364,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),4.068046389440636,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,773.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
4,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,550.0,0.0396636706291678,0.975780098673672,21.868455916919515,,,396.63670629167797,,,,,0.9477462696003269,418.5051622085975,,0.04185051622085975,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,0.12109950663164004,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),4.87890049336836,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,823.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
5,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,600.0,0.0011697543515861,0.9862882040110206,1.91888542245394,,,11.697543515861,,,,,0.8590757216046246,13.61642893831494,,0.001361642893831494,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,0.06855897994489712,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),4.931441020055103,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,873.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
6,6a7d9fab7bffe6ebe23a3f9f,soot_oxidation_with_no,0.0,550.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,True,650.0,0.0001319722858199,0.9937207663228038,3.047138766613955,,,1.3197228581990001,,,,,0.30221311586797245,4.366861624812955,,0.00043668616248129555,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),,,,,,0.031396168385980916,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),4.968603831614019,mass_soot * 1000 * soot_oxidation_conversion/100,,,,0.1,,,923.15,,5,5.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
7,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,350.0,0.0073996326423512,0.021267545725223047,17.778639772433408,,0.0,73.996326423512,0.0,0.0,0.0,,0.8062800727763291,91.77496619594541,,0.009177496619594541,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,4.893662271373885,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),0.10633772862611524,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,623.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
8,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,400.0,0.0245211230648125,0.04603605666982942,27.256271011119736,,0.0,245.21123064812502,0.0,0.0,0.0,,0.8999650569512427,272.46750165924476,,0.027246750165924476,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,4.7698197166508525,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),0.2301802833491471,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,673.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
9,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,450.0,0.1027289425347676,0.13172790629192163,53.95655546935609,,0.0,1027.289425347676,0.0,0.0,0.0,,0.9500977978863011,1081.245980817032,,0.1081245980817032,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,4.341360468540392,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),0.6586395314596081,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,723.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
10,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,500.0,0.2134479139333508,0.3546445047933776,51.12490302560124,,0.0,2134.479139333508,0.0,0.0,0.0,,0.9766083416599021,2185.6040423591094,,0.21856040423591094,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,3.226777476033112,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),1.7732225239668882,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,773.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
11,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,550.0,0.2498360010495933,0.6339364591172333,33.51435221101629,,0.0,2498.3600104959332,0.0,0.0,0.0,,0.9867630271451604,2531.8743627069493,,0.25318743627069495,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,1.8303177044138335,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),3.169682295586166,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,823.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
12,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,600.0,0.141872212017843,0.8792984981840788,26.36410654253943,,0.0,1418.72212017843,0.0,0.0,0.0,,0.9817560322318191,1445.0862267209695,,0.14450862267209696,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,0.603507509079606,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),4.3964924909203935,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,873.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
13,6a7d9fab7bffe6ebe23a3fa0,soot_oxidation_without_no,0.0,0.0,10.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,False,True,650.0,0.0301298871687221,0.9929980695612344,2.133436772692008,,0.0,301.298871687221,0.0,0.0,0.0,,0.9929689861191104,303.432308459913,,0.030343230845991297,,0.0,has_NOx == False,soot_oxidation_co2_concentration_% * 10000,,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,,soot_oxidation_cox_concentration_ppm / 10000,100 * soot_oxidation_co2_concentration_ppm / (soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm),has_NOx == False,has_NOx == False,has_NOx == False,,,0.03500965219382812,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),4.964990347806172,mass_soot * 1000 * soot_oxidation_conversion/100,has_NOx == False,has_NOx == False,,0.1,,,923.15,,5,5.0,0.00446149727848666,0.0,0.0,0.0,0.0,0.0,0.0,,measured_outlet
14,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,217.94522547064255,0.0,,0.0,18.10442421772405,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.1810442421772405,,491.0952254706425,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
15,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,238.35189959624455,0.0,,0.0,17.84268441787801,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.1784268441787801,,511.5018995962445,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
16,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,256.41630588120836,0.0,,0.0,18.87062446225604,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.1887062446225604,,529.5663058812083,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
17,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,276.8910833292796,0.0,,0.0,18.76284925055473,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.1876284925055473,,550.0410833292796,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
18,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,296.7237437369266,0.0,,0.0,13.307974459991843,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.13307974459991845,,569.8737437369266,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
19,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,316.1356229021744,0.0,,0.0,10.556536702440786,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.10556536702440786,,589.2856229021744,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
20,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,336.70039402636564,0.0,,0.0,17.148032423130918,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.17148032423130918,,609.8503940263656,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
21,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,357.2943522887581,0.0,,0.0,47.12131503871757,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.4712131503871757,,630.4443522887581,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
22,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,376.55543123996694,0.0,,0.0,59.437576416247786,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.5943757641624778,,649.7054312399669,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
23,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,396.5315950771027,0.0,,0.0,60.24181497079201,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.6024181497079201,,669.6815950771027,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
24,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,417.0987984628107,0.0,,0.0,53.65665896843726,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.5365665896843727,,690.2487984628107,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
25,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,437.7997762319404,0.0,,0.0,47.50169813883983,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.47501698138839826,,710.9497762319404,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
26,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,456.30442185143744,0.0,,0.0,43.30752162296789,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.4330752162296789,,729.4544218514375,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
27,6a7d9fab7bffe6ebe23a3fa1,no_oxidation_constant_ramp,,550.0,10.0,,,,,,0.0,0.045,,0.045,0.15,5,,100,,6a7d9f997bffe6ebe23a3f1c,10.1016/j.apcatb.2017.12.048,True,False,476.8983801138298,0.0,,0.0,40.178417787438306,,0.0,,,,,,0.0,,0.0,,550.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,,,0.1,0.4017841778743831,,750.0483801138298,,5,0.0,0.00446149727848666,2.4538235031676625e-06,,2.4538235031676625e-06,550.0,,550.0,,inlet_assumption
