_id,note,tight_contact,NO_ppm,O2_vol%,SO2_ppm,H2O_ppm,soot_supplier,soot_name,soot_surface_area,mass_soot,mass_catalyst,soot_to_catalyst_mass_ratio,total_mass_g,mass_silica_beads,ramp_rate_C_min,start_temp,gas_flow_ml_min,soot_oxidation_T_max,material_id,doi,has_NOx,has_soot,temperature,soot_oxidation_co_concentration_ppm,soot_oxidation_conversion,soot_oxidation_co2_concentration_%,no2_%_of_nox,NO2_ppm,soot_oxidation_co2_concentration_ppm,no_ppm,no2_ppm,nox_ppm,total_nox_conversion_%,soot_oxidation_co2_selectivity,soot_oxidation_cox_concentration_ppm,conversion_calculated_from,soot_oxidation_cox_concentration_%,n2_ppm
6a7d9fab7bffe6ebe23a3fcc,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,375.19652551574376,,46.00675767814664,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcc,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,390.757871878393,,64.57900877286019,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcc,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,407.53963083604776,,83.49974999621207,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcc,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,424.40825190010855,,94.317338141487,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcc,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,457.14657980456025,,99.39241503659146,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcc,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,522.3279044516828,,99.83863391869573,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,205.3675131055508,,1.848764374084577,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,247.3811205710674,,5.504222630808064,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,278.55783172844554,,10.269095328617281,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,311.67751050303,,17.156969678082827,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,343.8937427965944,,32.86094923494033,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,361.3269137822062,,50.36071550998785,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,375.92705506190276,,69.33061173610895,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,393.0568464884559,,87.49493595936302,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,409.80518273413384,,96.82679422855183,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,425.9088374168122,,99.03159961357474,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,458.11391605011704,,99.62370282651376,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcd,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,505.7445068223222,,100.09660631369005,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,203.46103545949833,,0.4875804967801365,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,246.3186210401701,,1.6015026065624092,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,296.12461958980776,,4.524685679239502,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,343.9022802918079,,10.743636921189822,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,376.9978120603202,,20.49218031278749,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,393.0227657293029,,27.641061024225696,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,409.24729916511194,,36.90432382704692,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,425.95993529152906,,48.50122661760196,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,441.6768419291058,,60.30895430849432,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,457.14210451285805,,71.47960748236737,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,475.29301656759986,,83.54645814167432,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,490.26583777016094,,91.42747623428396,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,507.2257792598194,,96.84682612695492,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,523.3830629915892,,99.13293468261269,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,537.8525960865011,,99.73167739957067,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fce,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f33,10.1016/j.seppur.2024.129227,True,True,556.8278593520477,,99.98926709598283,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,109.62420729061854,,,,16.69077353215284,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,142.53722387866813,,,,18.908108108108106,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,175.58316640666106,,,,20.10251630941286,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,208.5875695784217,,,,24.810065237651443,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,244.5357284618438,,,,34.841006523765145,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,270.5587504961645,,,,43.62982292637465,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,294.4134181351599,,,,52.51332712022367,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,320.18720403208687,,,,60.6385834109972,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,344.70373208038336,,,,63.55004659832246,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,372.47417636687567,,,,60.28443616029823,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,395.2515900342469,,,,54.643429636533085,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,423.3072712335344,,,,46.55992544268406,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,447.5911788869299,,,,40.00633737185461,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,484.94613730141884,,,,31.709599254426845,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,518.8754834719518,,,,26.77092264678471,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fcf,NO TPO,,1000.0,5.0,,,,,,,0.05,,0.05,0.0,5,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,False,573.0621890317639,,,,21.692823858341097,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,215.89793702497286,,1.8242700646979497,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,250.74049945711184,,4.351581084561887,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,280.5298588490771,,7.558447855270533,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,311.0466883821932,,11.437294504462187,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,344.04777415852334,,18.851043197624204,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,360.13680781758956,,25.634479310292576,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,376.26275787187836,,36.871770784405825,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,392.0043431053203,,53.46293125653419,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,408.34310532030395,,71.87836179336051,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,425.2073832790445,,87.64678252700799,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,441.8262757871878,,96.3211563811573,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,457.1965255157437,,99.04392490795315,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,472.9207383279044,,99.7734814163851,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd0,tight contact O2,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,507.1900108577633,,99.99772723829149,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,209.86913038628842,,1.5667362647636258,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,242.88396475443358,,3.32902240643211,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,274.86820091460015,,6.6619402287388185,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,308.19087630590775,,12.452086384742433,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,340.28887980072125,,23.43326373523637,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,355.9798490537978,,34.72373710617346,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,373.00925753801533,,53.703761413568515,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,388.9545302450087,,75.06154757081866,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,405.93932408818824,,92.03621178597027,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,421.1618396103654,,98.0203496525289,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,438.33178421385276,,99.13989217488859,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,470.2736364650333,,99.63616815731247,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd1,tight contact NO,1.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,501.81618767892314,,99.77718221197296,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,234.80807492298823,,1.595369518552598,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,281.19518529307857,,3.3693652253909896,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,312.9912792319278,,5.584176632934687,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,346.4230595206367,,9.62664826740264,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,379.98716987213265,,17.682459368291937,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,412.11300429530365,,29.77537565164061,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,428.0793856414134,,37.98144740877032,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,444.97207742703256,,47.65946028825513,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,460.32453405562194,,56.68966574670346,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,476.68356689950974,,66.65363385464582,,,,,,,,,,,,,
6a7d9fab7bffe6ebe23a3fd2,loose contact NO,0.0,1000.0,5.0,,,Degussa,Printex-U,,0.005,0.045,1:9,0.05,0.05,4,25.0,100,,6a7d9f9c7bffe6ebe23a3f34,10.1016/j.seppur.2024.129227,True,True,493.257364927265,,75.39635081263415,,,,,,,,,,,,,
