_id_experiment,note,tight_contact,NO_ppm,O2_vol%,SO2_ppm,H2O_ppm,soot_supplier,soot_name,soot_surface_area,mass_soot,mass_catalyst,soot_to_catalyst_mass_ratio,total_mass_g,mass_silica_beads,ramp_rate_C_min,start_temp,gas_flow_ml_min,soot_oxidation_T_max,material_id,doi_experiment,has_NOx,has_soot,temperature,soot_oxidation_co_concentration_ppm,soot_oxidation_conversion,soot_oxidation_co2_concentration_%,no2_%_of_nox,NO2_ppm,soot_oxidation_co2_concentration_ppm,no_ppm,no2_ppm,nox_ppm,total_nox_conversion_%,soot_oxidation_co2_selectivity,soot_oxidation_cox_concentration_ppm,conversion_calculated_from,soot_oxidation_cox_concentration_%,n2_ppm,NOx_ppm,NOx_ppm__calculated_from,soot_oxidation_co2_concentration_ppm__calculated_from,soot_oxidation_co_concentration_ppm__calculated_from,soot_oxidation_cox_concentration_ppm__calculated_from,soot_oxidation_co2_concentration_%__calculated_from,soot_oxidation_cox_concentration_%__calculated_from,soot_oxidation_co2_selectivity__calculated_from,nox_ppm__calculated_from,no_ppm__calculated_from,no2_ppm__calculated_from,no2_%_of_nox__calculated_from,total_nox_conversion_%__calculated_from,mass_soot_remaining_mg,mass_soot_remaining_mg__calculated_from,mass_soot_converted_mg,mass_soot_converted_mg__calculated_from,mass_soot__calculated_from,tight_contact__calculated_from,NO_ppm__calculated_from,NO2_ppm__calculated_from,soot_oxidation_conversion__calculated_from,O2_fraction,no2_fraction_of_nox,total_nox_conversion,temperature_K,start_temp_K,ramp_rate_K_min,mass_soot_mg,F_total_mol_min,F_NO_in,F_NO2_in,F_NOx_in,NO_initial_ppm,NO2_initial_ppm,NOx_initial_ppm,initial_NOx_source,S_NO2_initial,F_NO_initial,F_NO2_initial,F_NOx_initial,_id_material,name,imp_dispersion_CO/M,sup_calcination_temp,sup_calcination_time,sup_Ce,sup_Pr,sup_crystallite_size_nm,Sbet,ageing_temp,ageing_time,doi_material,has_impregnated_metal,fingerprint,imp_calcination_temp,imp_calcination_time,imp_Pt_wt%,sup_Co,sup_Zr,sup_Ba,sup_Fe,crystal,alkaline_earth_promotor,promotor_wt%,sup_Ni,sup_Mn,sup_Cu,sup_La,sup_Al,sup_Ti,sup_M_to_O_ratio,sup_K,sup_Mg
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,498.8144644220921,,0.061718840393391955,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,18.76562319213216,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),1.2343768078678392,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,771.9644644220921,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,536.2685082676676,,0.11039917721925815,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,17.792016455614835,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),2.207983544385163,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,809.4185082676676,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,564.1719603815027,,0.18403291122967144,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,16.31934177540657,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),3.680658224593429,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,837.3219603815027,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,583.247094623796,,0.2693372758243877,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,14.613254483512247,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),5.386745516487753,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,856.397094623796,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,597.4060303947049,,0.36938227164620424,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,12.612354567075915,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),7.387645432924085,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,870.5560303947049,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,610.882950192705,,0.4881635276724305,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,10.23672944655139,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),9.76327055344861,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,884.032950192705,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,621.6247017660188,,0.5954129973645305,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,8.09174005270939,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),11.908259947290608,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,894.7747017660188,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,633.0579417563097,,0.6992530693578454,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,6.014938612843093,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),13.985061387156907,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,906.2079417563097,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,643.0111123609474,,0.7903503246127144,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,4.1929935077457126,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),15.807006492254288,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,916.1611123609474,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,653.5989367181534,,0.8669306421546571,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,2.661387156906858,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),17.33861284309314,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,926.7489367181533,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,665.7118245703359,,0.9304673137494375,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,1.3906537250112505,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),18.60934627498875,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,938.8618245703359,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,680.465156206523,,0.9794561933534743,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,0.4108761329305133,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),19.589123867069485,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,953.615156206523,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,699.8505129920491,,0.9904326026868934,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,0.19134794626213258,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),19.808652053737866,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,973.000512992049,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb3,,0.0,500.0,5.0,,,Degussa,Printex-U,,0.02,0.08,1:4,0.1,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,True,720.9314372657791,,0.9893295622549334,,,,,,,,,,,,,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),,,,,,,,,,,,0.21340875490133193,mass_soot * 1000 * (1 - soot_oxidation_conversion/100),19.78659124509867,mass_soot * 1000 * soot_oxidation_conversion/100,,,,,,0.05,,,994.0814372657791,298.15,10,20.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,500.0,0.0,500.0,reported_inlet,0.0,1.115374319621665e-05,0.0,1.115374319621665e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,319.0236764248519,0.0,,0.0,0.13024033026980744,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.0013024033026980744,,592.1736764248519,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,360.52639973205527,0.0,,0.0,0.16415196343441224,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.0016415196343441225,,633.6763997320552,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,391.1821465880908,0.0,,0.0,0.969676119329612,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.00969676119329612,,664.3321465880908,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,416.96943356805076,0.0,,0.0,4.092986681083198,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.04092986681083197,,690.1194335680507,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,434.48631966762093,0.0,,0.0,7.352926721383981,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.07352926721383982,,707.6363196676209,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,458.2424899720093,0.0,,0.0,10.042266673219627,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.10042266673219627,,731.3924899720093,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
6a7d9fab7bffe6ebe23a3fb4,,0.0,500.0,5.0,,,,,,0.0,0.08,,,0.3,10,25.0,500,,6a7d9f9a7bffe6ebe23a3f26,10.1016/j.apcatb.2009.07.015,True,False,484.02738458839383,0.0,,0.0,11.085663734211423,,0.0,,,,,,0.0,,0.0,,500.0,NO_ppm + NO2_ppm (missing inlet species treated as 0),has_soot == False,has_soot == False,soot_oxidation_co2_concentration_ppm + soot_oxidation_co_concentration_ppm,has_soot == False,soot_oxidation_cox_concentration_ppm / 10000,,,,,,,0.0,has_soot == False,0.0,has_soot == False,,has_soot == False,,,,0.05,0.11085663734211422,,757.1773845883938,298.15,10,0.0,0.0223074863924333,1.115374319621665e-05,,1.115374319621665e-05,499.348798348651,0.6512016513490372,500.0,first_selectivity+reported_inlet_total,0.0013024033026980744,1.113921652424045e-05,1.452667197619874e-08,1.1153743196216648e-05,6a7d9f9a7bffe6ebe23a3f26,Ce0.16Zr0.84O2,,500.0,3.0,0.16,0.0,,47.0,,,10.1016/j.apcatb.2009.07.015,False,013045ba2d4d89cf4d7acdb3c57d6d79ecc9665207a1a2b9294bb3bd0c6400c2,,,,0.0,0.84,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
